GRE Score,TOEFL Score,University Rating,SOP,LOR ,GPA,Research,Chance of Admit,Category
306.049830884188,103.09851506126203,1.0,3.2990932119448537,3.9796563406279266,2.917487286776762,0,0.6,Reach
327.65206368942216,98.70985826431108,2.0,3.284593886365838,2.5372287569933896,2.8531922727521013,1,0.793,Medium
305.0,107.0,3.0,4.7,2.7,2.09,1,0.807,Medium
303.0,106.0,3.0,1.5,2.6,2.71,1,0.786,Medium
331.34764817423115,99.63172970415634,5.0,3.64835863337762,3.7172556940002575,2.619487737551661,1,0.864,Safe
293.04638709867754,106.5657625473101,1.0,3.985724574977588,1.978019594706372,2.9480249715136506,0,0.605,Reach
313.3384845236805,112.68799429476995,1.0,2.930615817375348,1.9685225545323544,2.2459868559468803,0,0.491,Reach
329.6136253600302,94.24412533029127,5.0,2.2888539401044947,4.2868650356818145,3.251735855226877,0,0.642,Reach
327.0,112.0,3.0,3.3,2.7,2.69,1,0.807,Medium
299.0,117.0,5.0,4.9,3.8,3.76,1,0.916,Safe
329.4462039846594,118.13202657465172,5.0,3.934804852990201,1.5559080418544928,3.177805829998463,1,0.878,Safe
299.0,117.0,1.0,3.2,3.9,2.94,0,0.609,Reach
333.7724290337784,104.69983855667479,2.0,4.758262850501825,1.054278522350632,3.2310871390480274,0,0.648,Reach
304.5308751183379,97.86717138111112,5.0,4.080105798915241,2.7561845443134185,3.9163620611111782,1,0.909,Safe
337.0,95.0,5.0,3.3,2.5,3.18,0,0.68,Medium
296.98116310354845,92.95605631531566,3.0,4.363006065037952,1.4374409972818765,2.0672421516711523,0,0.576,Reach
301.0,106.0,1.0,3.3,3.3,2.99,0,0.622,Reach
300.0512281943902,104.44893498429725,4.0,2.7127216325925336,4.687988995272384,2.195458795575993,0,0.637,Reach
303.42717960744915,119.44507312654443,2.0,3.294431578677936,4.80805839166153,2.7614975263871124,0,0.649,Reach
313.3559043181261,110.0464019274646,3.0,4.1668480686246046,4.769268824908723,3.59525887769858,1,0.886,Safe
340.0,98.0,5.0,4.1,2.9,2.26,1,0.802,Medium
335.0,118.0,5.0,2.0,1.5,2.49,1,0.792,Medium
314.0684906725808,96.19068184834533,1.0,2.0281736096869865,4.372182651456373,2.2777616027599605,0,0.543,Reach
296.15936393832584,97.60029389613116,3.0,4.189212394403693,4.783153978171451,2.1977875755898353,0,0.598,Reach
304.0,108.0,2.0,1.4,1.1,3.43,1,0.701,Medium
313.0,107.0,1.0,4.5,3.5,3.38,0,0.644,Reach
305.0,101.0,2.0,3.3,1.2,3.3,1,0.796,Medium
335.0,106.0,2.0,3.2,3.3,3.69,1,0.83,Medium
297.0,108.0,5.0,1.7,3.0,2.76,1,0.794,Medium
305.4514827678174,111.13183196046938,4.0,3.667679070910273,4.283132727864265,3.5135758038036977,1,0.882,Safe
301.5864381434336,113.91060329056458,3.0,1.538884274146242,1.659404758838246,3.0523980318802906,0,0.589,Reach
310.7571182153297,105.2748826081831,5.0,3.7395788254825932,4.200232924049143,3.4615212806896465,1,0.942,Safe
325.0,95.0,1.0,3.1,2.6,3.64,0,0.632,Reach
331.0,116.0,2.0,3.0,3.7,3.31,1,0.871,Safe
292.0,102.0,5.0,4.3,4.4,2.69,1,0.86,Safe
290.3875896613903,113.57758733005035,5.0,3.111099260998727,2.744129063470983,3.6262979214560724,1,0.853,Safe
295.0,110.0,5.0,3.7,4.9,3.29,0,0.753,Medium
303.4514642036255,114.76880163349274,3.0,1.4552532750464322,1.5739638334127377,3.087058955605548,0,0.589,Reach
321.6386537057148,93.77449568816544,4.0,3.1986081460975835,2.343193853775212,2.572538329084557,1,0.736,Medium
336.80879851031875,116.51228017697495,5.0,4.060967038634936,1.194316824745518,2.5421873627691136,1,0.871,Safe
300.0,94.0,2.0,4.8,2.1,4.0,1,0.796,Medium
293.0,118.0,5.0,3.0,4.7,3.4,1,0.931,Safe
297.0,109.0,3.0,2.8,3.5,2.81,1,0.741,Medium
327.0,103.0,3.0,3.4,2.4,3.08,0,0.659,Medium
315.4910658656897,111.99717029580857,2.0,4.504994346579182,1.784761507705208,3.183276511025017,0,0.636,Reach
291.0,117.0,4.0,1.2,1.9,2.57,0,0.538,Reach
307.30477002921464,102.2799315704486,2.0,3.2958544313377627,4.047361480971895,3.184573440368483,0,0.556,Reach
316.99124150313423,108.83986442511103,2.0,1.2025986800680504,4.468227557838698,3.151226658730944,0,0.648,Reach
329.0,106.0,3.0,1.8,2.1,2.75,0,0.599,Reach
312.9811999898963,120.0,4.0,4.805053140067153,1.2611244298680897,2.3237144351621093,0,0.598,Reach
331.741941756982,97.64993066526017,4.0,4.873359448862182,4.400024270151306,2.385366757150652,1,0.859,Safe
315.0,97.0,4.0,4.1,3.4,2.77,1,0.88,Safe
301.70326440664024,118.39592185306934,4.0,5.0,2.66538909081562,3.441070348469552,1,0.875,Safe
321.0,93.0,1.0,4.5,3.7,2.05,0,0.568,Reach
316.0,93.0,4.0,4.9,4.5,3.26,1,0.859,Safe
312.1045224951532,118.66808677125124,3.0,4.478973160023543,2.521492630638986,3.8690024389942033,1,0.908,Safe
334.2342438231518,107.95115015247677,5.0,3.7523358656886736,2.1178894226947786,3.9270146877339815,1,0.916,Safe
326.0,117.0,2.0,4.3,3.0,3.81,1,0.899,Safe
315.95486760955316,96.57871444371469,1.0,2.4606602388092953,3.943973257310113,2.963401555364442,0,0.614,Reach
333.83766632513243,108.22936966181554,5.0,3.7333381745638037,2.1147002570913576,3.877457904854758,1,0.916,Safe
316.7651435399216,114.8935686136677,2.0,1.247110006179335,4.18550736566754,3.4452340282618974,1,0.866,Safe
296.4764177267237,106.66941004006462,2.0,1.4779546367124323,3.2499277102919453,3.461523695541669,0,0.614,Reach
313.1609122240151,95.59557927415646,1.0,4.569384489550169,2.869722232641503,3.7322765633640773,0,0.648,Reach
310.1282248832462,98.5908181525038,3.0,3.3394785985633395,4.247732871536534,3.754783321793698,1,0.88,Safe
330.0,104.0,4.0,3.1,4.3,2.27,1,0.816,Medium
296.201913367381,95.99730762747673,4.0,2.8553884787564767,2.4327826925371285,2.1420704315812746,0,0.567,Reach
309.0,106.0,5.0,3.7,4.2,3.5,1,0.942,Safe
332.0,113.0,3.0,2.2,4.2,3.17,0,0.711,Medium
290.0,100.0,3.0,2.8,1.2,3.59,0,0.605,Reach
297.37592572501853,109.73897204103642,2.0,3.9131915315550083,2.0588985912325266,2.881379659579976,0,0.587,Reach
309.0,99.0,2.0,1.4,2.3,2.75,1,0.677,Medium
316.0,117.0,2.0,2.1,2.7,3.56,1,0.753,Medium
302.74483954168295,113.74159499837448,3.0,1.4697992190466165,1.6087635480258182,3.0764280529908645,0,0.589,Reach
331.0,119.0,2.0,4.3,1.5,2.67,0,0.615,Reach
293.0,96.0,2.0,2.0,1.9,2.9,1,0.74,Medium
317.0,109.0,2.0,1.3,4.4,3.14,0,0.648,Reach
310.3706538016674,110.00599992384464,5.0,2.983055478144769,4.36942469581217,2.5926154021085304,1,0.855,Safe
294.0,102.0,2.0,3.6,3.3,3.0,1,0.767,Medium
328.0,109.0,4.0,5.0,1.1,2.3,1,0.809,Medium
322.0,92.0,4.0,4.1,2.9,3.42,0,0.673,Medium
339.34690829736456,95.55605710915498,2.0,1.6865224014497757,2.825720669069758,2.184051503732529,0,0.547,Reach
305.0,111.0,4.0,3.6,4.2,3.55,1,0.882,Safe
311.9872719892693,105.42835203232423,3.0,1.6482809885410241,1.3158565143686962,3.974384985657704,0,0.636,Reach
297.7930832160455,110.35551868840041,3.0,5.0,2.8836486158269077,4.0,1,0.898,Safe
324.0296605698864,97.61125298754276,1.0,1.1332048321287043,1.3206299696233559,3.4219838635915387,0,0.524,Reach
314.7758067370465,95.86710851044755,1.0,4.477431769728186,2.7665418067125502,3.7297613241126166,0,0.648,Reach
290.0,103.8735030902339,5.0,3.947412118015531,2.6087370394848195,3.6151947269206977,1,0.87,Safe
317.80109825601795,107.39185745673353,3.0,4.893134921950975,1.4842944043385036,3.4052353863191662,1,0.89,Safe
325.13826705790837,110.20082483992894,4.0,2.5669226859430347,1.1642270972459263,3.713328457238693,0,0.623,Reach
312.973446885842,94.75120335590938,5.0,4.854417840626611,4.639826061258675,3.8191814082836757,1,0.961,Safe
313.0,98.0,4.0,1.8,1.6,3.24,0,0.606,Reach
290.8898235698526,108.07056523407599,3.0,3.991082156160618,2.5884932158492595,3.4225592641296823,0,0.638,Reach
297.0113515244969,106.5812580240063,2.0,1.53393938381608,3.29709814607195,3.412370979736292,0,0.614,Reach
327.20632047461385,100.25255603948251,3.0,4.251755926287037,3.5921998914246847,3.593870976120967,1,0.873,Safe
326.2202784868276,95.35302531525626,1.0,4.451932704220913,3.674619133071735,3.1919351421852116,1,0.802,Medium
318.9102692947434,106.05137040773681,3.0,4.769679507893733,1.4223876923983447,3.366044657833191,1,0.89,Safe
314.0,95.0,5.0,4.9,4.7,3.87,1,0.961,Safe
308.0,120.0,5.0,1.3,4.6,2.49,0,0.672,Medium
325.27336197512506,116.35740422151163,2.0,4.303412507338835,3.0537539214585943,3.7746202029603784,1,0.899,Safe
294.4215523100843,100.19202730535089,3.0,2.3066826133502705,1.7602877928288831,3.2778152955435322,0,0.622,Reach
290.0,109.0,4.0,4.0,2.2,3.62,1,0.925,Safe
329.0,101.0,1.0,3.8,1.7,2.54,0,0.544,Reach
330.0,119.0,4.0,2.9,1.9,2.86,0,0.7,Medium
326.0,103.0,1.0,2.3,4.5,2.74,1,0.737,Medium
303.0,103.0,5.0,1.5,1.2,3.04,1,0.737,Medium
290.0,107.79953017314206,1.0,3.5199347506886567,1.1874787148054136,3.8165201098884323,0,0.566,Reach
297.41132353766733,109.94953017443002,3.0,4.9499750078879,2.8016256467002716,4.0,1,0.898,Safe
312.57732771335463,102.70620392161561,2.0,4.596588809397996,4.485811141142375,3.831255286811287,1,0.886,Safe
309.0,116.0,2.0,4.5,3.4,2.14,0,0.697,Medium
310.1467747289566,98.94778357770161,3.0,3.3208663408722314,4.319117568374922,3.6681220812814477,1,0.88,Safe
336.0,107.0,4.0,1.5,4.1,2.94,0,0.724,Medium
309.467267777271,106.00165607512987,5.0,3.5704121011283716,4.188944820918869,3.472647138325331,1,0.942,Safe
339.0,117.0,1.0,1.5,2.0,3.32,0,0.61,Reach
314.0,106.0,2.0,3.5,1.8,3.62,1,0.796,Medium
332.11625965345183,113.76235235854902,3.0,3.4722021532950462,3.195157223115144,3.455480114667894,1,0.923,Safe
305.14745650343895,98.9666312679834,5.0,3.418280729461786,3.275119274549753,3.848575148343694,1,0.888,Safe
323.8242195015713,116.80851890941362,5.0,2.186408418134953,3.5035236794178704,3.562535113663575,1,0.863,Safe
309.64105066966624,110.75419208591062,5.0,3.1638133455650586,4.314538523998472,2.6150170897997644,1,0.855,Safe
320.7352029001918,101.07919538783118,2.0,3.2395128997411096,4.613060823030362,3.6593681286438042,1,0.89,Safe
306.2254193468825,101.70455965274454,2.0,3.3644299551050327,4.124724223636844,3.2045228494692966,0,0.556,Reach
333.089022142365,107.12112853884032,3.0,4.512993255806213,4.462727343253059,2.8497639920701747,1,0.889,Safe
293.4693602663219,117.88063182347706,5.0,2.967424282469329,4.798609639625742,3.456486582485707,1,0.931,Safe
293.45662988155266,92.0,5.0,1.0046163589986847,1.7849272565876864,3.2983014058152,0,0.63,Reach
311.7366649584704,106.11045679563574,3.0,1.6746563047635836,1.401077207970058,3.9713271304285556,0,0.636,Reach
329.7937535102664,100.36639459797044,1.0,3.853720105682668,1.7336274153100788,2.4937792977641453,0,0.544,Reach
314.77450611050216,94.70465075358051,1.0,2.3771133447795068,3.42168575812792,3.464902842713837,0,0.604,Reach
297.1084157330982,120.0,5.0,3.4629974230620126,4.059291975558988,2.5064352120156514,1,0.85,Safe
316.43374401903264,115.51497989627889,2.0,1.3878448345681262,4.114431192230424,3.4276537809903718,1,0.866,Safe
314.1568039333706,97.47961967406862,4.0,4.062877484803244,3.4950977227456144,2.769798467777907,1,0.88,Safe
308.0,97.0,3.0,2.6,4.9,2.55,0,0.688,Medium
300.0,92.0,5.0,1.5,4.4,3.15,1,0.796,Medium
306.0,119.0,3.0,3.7,4.9,3.28,0,0.731,Medium
305.9752757497029,107.12643551202673,3.0,3.8317907484931104,1.483874827589757,3.2159368366339094,1,0.857,Safe
294.0,114.0,2.0,4.2,4.4,3.57,0,0.745,Medium
326.0,93.0,3.0,3.2,1.7,3.66,0,0.669,Medium
290.0,108.27004129809877,4.0,2.767748669485419,1.3071870175257163,2.1474714928753995,0,0.605,Reach
336.78417321315146,100.03397017785268,4.0,3.827010994271948,3.516761842161588,2.967949333221953,1,0.873,Safe
332.8112823843906,108.43552880012619,4.0,4.881148710196998,2.3157581608526585,3.4294608272836697,1,0.884,Safe
293.0,113.0,4.0,2.3,4.2,3.22,1,0.78,Medium
340.0,115.64634255883102,5.0,4.867300591809823,1.3021585815012837,2.6277575198543146,1,0.854,Safe
315.2852553757979,97.26191873684259,4.0,4.116025823945399,3.4251568020074705,2.8252970437890834,1,0.88,Safe
338.20911319848733,92.43289122139335,2.0,3.6781498520470217,4.707258310767112,3.8731369436884426,1,0.863,Safe
337.0,107.0,2.0,1.8,3.0,2.55,1,0.756,Medium
329.8232395446646,100.59332246418161,2.0,1.9968304602046156,1.0456996059239885,3.6696255788054732,0,0.607,Reach
303.77407632837264,104.82659640770889,5.0,4.98061049027059,3.843794589893627,3.9161984212339815,1,0.893,Safe
311.0,94.0,2.0,4.2,1.3,2.77,1,0.723,Medium
305.0,119.0,5.0,2.5,2.4,3.64,0,0.714,Medium
323.9914401658768,116.87496696279273,5.0,2.1566984403886877,3.499481254812131,3.5838140718371614,1,0.863,Safe
331.310575391242,116.38851185980998,2.0,2.9811848635971967,3.7089045432687207,3.3195674820590955,1,0.871,Safe
302.74410735348124,99.1803188824576,3.0,3.2649686082447844,3.332882745229115,2.409203472228853,0,0.598,Reach
290.0,104.0,5.0,4.0,2.6,3.64,1,0.87,Safe
311.0,95.0,5.0,1.7,4.2,2.78,0,0.66,Medium
307.2299264969097,94.33263487805254,4.0,3.5252377023547834,3.5520778112529605,3.5108533146014955,1,0.856,Safe
340.0,117.27257017333342,2.0,2.922672593897599,4.685251521119126,3.64301805004057,1,0.872,Safe
335.4303954046689,110.52136006065304,2.0,2.5493220292578544,1.8250336073319613,2.1956030338621435,0,0.618,Reach
295.9447779526926,95.89565886277957,3.0,4.209202223329009,4.860443444215775,2.24153783477478,0,0.598,Reach
302.7004893190394,117.32019181270364,3.0,3.1576957948379722,1.283875496130724,2.2357106563660687,0,0.554,Reach
292.0,112.0,5.0,3.2,2.3,2.94,1,0.787,Medium
332.6289266036479,105.15503621725138,4.0,2.7085670125108865,1.850611684618564,2.0963143793606482,0,0.557,Reach
300.0,105.0,2.0,2.8,1.1,2.19,1,0.673,Medium
315.3446763448146,100.82197264307234,1.0,3.746419499719461,4.978246824825185,3.690013347167658,1,0.864,Safe
331.4359748040767,115.93485866899879,2.0,3.0045133436115923,3.759046848204495,3.36615362629432,1,0.871,Safe
291.37741861286605,93.77051561138687,3.0,3.528244166283833,2.823216264991056,2.3928516364122894,0,0.592,Reach
297.7924497569366,99.29448576292032,4.0,3.90849460003153,2.8455890938138793,3.32768911006312,1,0.851,Safe
329.6259918092068,117.8711876340211,5.0,3.870013996141868,1.6989071282023653,3.184536772801845,1,0.878,Safe
307.9447521717341,99.114313928328,1.0,1.0565728128715957,2.122678100039321,3.0465271432707675,0,0.581,Reach
303.5938011026867,96.18950655953968,1.0,1.1012442943888634,3.439085580608171,3.0069284161746164,1,0.616,Reach
328.773948012477,105.94175013989593,3.0,1.8388072910838993,2.148238904030957,2.759722889068866,0,0.599,Reach
292.0,99.0,4.0,3.2,4.6,2.61,1,0.787,Medium
293.88571536035903,109.2593777953624,4.0,3.9212021444527543,3.0214958628157236,3.89146229254182,1,0.851,Safe
330.14213919275636,96.48805286650767,4.0,1.1679840626523916,1.830700791428165,3.8894389028143523,0,0.634,Reach
302.0,114.0,3.0,1.5,1.6,3.04,0,0.589,Reach
327.0,103.0,2.0,2.6,4.5,3.46,0,0.677,Medium
290.0036117339211,101.62053020611457,5.0,3.011183202271614,1.0723627040807608,2.4714327758627497,0,0.609,Reach
293.0,116.0,1.0,1.0,5.0,3.75,0,0.683,Medium
301.9570800124429,118.72857245689418,4.0,5.0,2.7891181322962253,3.4850996640306238,1,0.875,Safe
334.0,97.0,2.0,2.5,2.3,2.04,1,0.688,Medium
305.5654720615143,97.32338439435051,2.0,2.7857892371827515,4.795584456756673,2.3455453051557735,0,0.629,Reach
313.0251929375249,106.84184081045157,2.0,3.4530333927001333,1.7501611850818395,3.668070324489949,1,0.796,Medium
337.49830300971416,100.00636071932269,4.0,3.863280572697893,3.625384067236781,3.010314915899603,1,0.873,Safe
314.0,96.0,1.0,2.1,4.8,2.82,0,0.63,Reach
291.0,112.0,3.0,4.8,3.2,3.86,0,0.747,Medium
299.03898648764954,96.81244369539414,1.0,3.2698456955831614,1.4935349927703467,2.293233584978164,0,0.498,Reach
321.7910283736951,93.38720336161006,1.0,1.383338732225521,3.8968041718738844,3.0514753501093024,0,0.596,Reach
308.1189864681394,102.42454584423766,1.0,1.5003229769758584,1.8525791848644322,2.6620386589004137,0,0.535,Reach
291.0,119.0,3.0,2.9,4.9,3.0,1,0.875,Safe
309.89172110713304,112.87048459746342,2.0,3.846612433505991,3.7152798448790945,3.5087099669968675,1,0.879,Safe
313.8606907078081,106.96921032832968,4.0,3.963784044732622,2.499772590620859,2.6895108932329714,0,0.631,Reach
324.0,116.0,4.0,1.9,2.3,2.63,1,0.824,Medium
291.2374911739437,118.75457865815405,3.0,2.7943976202676377,4.845606954040823,2.98867388553877,1,0.875,Safe
291.6782300334623,103.960876515809,3.0,3.612903232110808,3.480878142644871,3.9814043901578655,1,0.86,Safe
293.0219784047225,118.41034815452417,5.0,3.0521334356329564,4.744229272533131,3.3920937464519807,1,0.931,Safe
338.0,99.0,1.0,4.3,2.1,3.72,1,0.825,Medium
305.5124223153088,109.68745616866971,5.0,2.538171796890579,1.5392803937819381,3.8991726188833673,1,0.862,Safe
336.0,120.0,3.0,1.6,1.9,2.39,1,0.728,Medium
327.0754388023502,117.30675793913836,2.0,4.273999912456342,2.976506503770232,3.7977584262763715,1,0.899,Safe
295.0,97.0,2.0,3.9,2.5,3.94,1,0.776,Medium
326.93703042324427,113.68105502880098,5.0,4.168348066313689,4.259113716171194,3.2913673348216843,1,0.962,Safe
326.0,115.0,2.0,4.1,3.5,2.92,0,0.705,Medium
339.0,104.0,5.0,4.8,4.7,2.75,0,0.758,Medium
298.0,110.0,3.0,5.0,2.8,4.0,1,0.898,Safe
322.8323400055209,107.93979571147952,4.0,3.4309498281859825,5.092634642519227,2.1919560596022376,1,0.864,Safe
294.92009806916616,101.94834104377172,5.0,1.5903854358795597,2.64108123798228,2.2697346646158425,0,0.597,Reach
313.29749191571125,106.76727788349307,1.0,4.512932242518301,3.493053151784622,3.4061404303092937,0,0.644,Reach
312.4690187829209,95.17518067152245,5.0,4.669711325655067,4.593532996031457,2.15101147241612,1,0.863,Safe
290.0,114.0,2.0,4.6,3.0,2.75,0,0.566,Reach
293.64307522361617,109.99558822375607,4.0,3.9479759385640976,3.025013400023238,3.955307176013215,1,0.851,Safe
309.0,113.0,4.0,1.8,1.3,2.45,1,0.774,Medium
340.0,111.0,5.0,3.1,1.7,2.25,1,0.76,Medium
330.0,100.0,2.0,2.0,1.1,3.64,0,0.607,Reach
317.0,115.0,2.0,2.5,4.3,2.41,1,0.767,Medium
327.53769213874546,105.58967949244828,4.0,2.576401771592663,3.277620391067175,2.871052668433564,0,0.63,Reach
324.1352958919207,114.184158710754,5.0,4.327232439613242,4.253848033899842,3.2766056596446487,1,0.962,Safe
321.92129470938016,110.53407214339713,3.0,1.6223169431091342,1.7685829328632863,2.6090525293431437,0,0.598,Reach
293.0,104.0,1.0,2.2,3.4,2.33,1,0.737,Medium
308.5896981143862,106.09018422807257,5.0,3.706186597476857,4.107794383224128,3.478568620552376,1,0.942,Safe
337.0,108.0,4.0,3.4,1.3,2.11,0,0.643,Reach
325.0,104.0,5.0,1.9,4.9,2.04,0,0.66,Medium
318.685189974199,109.16504600604073,2.0,1.2924234036659352,4.407251867012933,3.1211102340908594,0,0.648,Reach
329.0,95.0,4.0,2.1,4.7,3.4,1,0.817,Medium
306.2264136231664,101.34566669480806,2.0,3.3354917195355913,4.130106625043686,3.161991160822851,0,0.556,Reach
304.0,96.0,1.0,1.1,3.4,3.04,1,0.616,Reach
309.47428809011797,94.79111638340521,4.0,3.538837953336304,3.538251974794496,3.538204568047701,1,0.856,Safe
310.0,95.0,5.0,5.0,1.8,2.09,1,0.768,Medium
299.63509609479775,103.80171380956634,1.0,1.6109455927948342,1.3826916077307407,2.43967065459095,0,0.527,Reach
336.59489141631093,108.3750247458438,4.0,3.3839771487289747,1.2979018129171596,2.13907456869312,0,0.643,Reach
305.0,106.0,4.0,4.7,4.2,3.1,0,0.79,Medium
305.5178114336993,103.7326963193312,1.0,3.3164911619268747,4.020418673419764,2.9378311990755575,0,0.6,Reach
336.95132451120844,96.7839445884997,1.0,1.7157821120918235,3.0156324008746433,2.2671622429001754,0,0.558,Reach
301.9387588376756,104.67426048872362,2.0,1.2311422893067523,3.979725292555136,3.6487044971844607,1,0.81,Medium
290.0,113.0,5.0,2.9,2.7,3.59,1,0.897,Safe
321.6578810918427,93.1250254841881,1.0,4.5704912383398195,3.68843045630222,2.073345932691098,0,0.568,Reach
338.868754980713,105.49227550369608,1.0,4.386964686480462,2.4979229926883653,3.094156381043456,0,0.611,Reach
293.0,93.0,1.0,1.6,1.5,2.92,1,0.702,Medium
324.70863738409514,109.30920834910816,3.0,4.790080394781975,4.869723775042801,2.3528316980391915,1,0.879,Safe
320.80463699458693,112.95899012867936,1.0,3.829213044310059,4.403901217585105,3.2112622981936663,0,0.635,Reach
337.309387702602,99.07522430641072,1.0,2.143718541421324,2.1486819537289756,2.597774827366696,0,0.622,Reach
298.18696942274715,99.70839881804335,4.0,3.879302079412065,2.813254255900593,3.2889148651589837,1,0.851,Safe
293.0,119.0,1.0,2.8,4.6,2.85,0,0.667,Medium
312.0,107.0,5.0,1.5,1.4,3.06,1,0.831,Medium
291.0,101.0,1.0,3.9,2.5,2.88,1,0.742,Medium
338.87098057129737,114.20199106553504,3.0,3.0107672301753152,4.2535088900631965,3.8364320992481424,1,0.885,Safe
322.0,106.0,4.0,4.1,2.6,3.89,0,0.69,Medium
297.25680750036264,120.0,5.0,3.443053642704321,4.086997070210142,2.5357474923954593,1,0.85,Safe
340.0,101.0,4.0,4.4,4.1,2.55,1,0.826,Medium
307.7950021250371,98.42186713662802,1.0,1.0703609607431217,2.005530568226256,3.053221711057097,0,0.581,Reach
339.2848213244005,113.67772587661065,3.0,2.978862462677069,4.247238680352461,3.8362640389629887,1,0.885,Safe
317.0,114.0,3.0,3.7,1.7,2.72,0,0.604,Reach
305.0,102.0,4.0,4.7,2.6,2.6,1,0.803,Medium
317.0,96.0,1.0,1.9,2.4,3.22,1,0.719,Medium
307.0,119.0,4.0,2.8,1.9,3.09,1,0.843,Medium
313.0,107.0,4.0,4.4,2.4,3.25,0,0.709,Medium
306.0400652399088,110.23347428244159,5.0,2.5519313332366456,1.4657642396312607,3.902194678396169,1,0.862,Safe
307.0,99.0,1.0,1.1,2.1,3.06,0,0.581,Reach
332.0,118.0,4.0,3.5,3.1,2.12,1,0.84,Medium
332.33617622191207,99.84641294526101,5.0,3.660620394199387,3.6846632883388577,2.587037700962742,1,0.864,Safe
324.0,96.0,5.0,4.8,1.9,3.3,0,0.691,Medium
339.93332169008625,116.30526126088758,2.0,2.8836808172474586,4.436997323076043,3.6519136634583935,1,0.872,Safe
325.0,99.0,1.0,2.5,1.3,2.67,1,0.702,Medium
321.0,107.0,1.0,4.0,3.0,2.44,1,0.738,Medium
331.0061385312758,116.50428937373913,2.0,2.934059975120537,3.708127809752021,3.3188146833513175,1,0.871,Safe
294.6663361356341,116.22100225554824,2.0,3.569204603845666,4.65744652125359,3.609047951399293,1,0.891,Safe
322.5400926274279,108.39058179015196,4.0,3.4131607180270427,5.014129005406162,2.2670314762966237,1,0.864,Safe
305.64120981158203,97.14047854272796,2.0,2.7590670650893956,4.962910101794924,2.412359819260181,0,0.629,Reach
318.2945260849606,120.0,4.0,2.1254455930054563,1.9721843450607204,2.7190654664442895,0,0.642,Reach
333.63478975307675,104.42881642755005,1.0,1.0723174849129518,1.0645931846993388,2.0059229354133286,1,0.637,Reach
294.581430928503,114.02424656916537,3.0,2.7537492929938905,1.360884587284003,2.46044368043109,0,0.564,Reach
308.0,106.0,3.0,3.9,4.7,3.04,0,0.711,Medium
330.0,97.0,4.0,1.1,1.9,3.88,0,0.634,Reach
291.36512711656593,103.70176226750753,2.0,4.749568439865736,2.5125468738334105,2.692079843774536,0,0.571,Reach
309.52887651562475,109.82983417977462,5.0,3.219412565371888,4.407354323613518,2.568708634700969,1,0.855,Safe
316.0,119.0,4.0,2.7,4.4,2.42,0,0.703,Medium
300.7552990847986,103.60602568652139,2.0,4.356424610915763,1.0810941546601647,2.402590954540899,0,0.601,Reach
304.96384249409454,110.71537528642456,4.0,3.6415729829290275,4.188456447675774,3.5774906962137667,1,0.882,Safe
311.7502264580098,114.20298083687025,4.0,2.713692709577314,3.245851805836502,3.455723226378141,1,0.864,Safe
300.0,98.0,2.0,4.1,2.0,3.88,0,0.622,Reach
296.0,115.0,1.0,3.0,4.0,3.72,1,0.783,Medium
313.0,117.0,4.0,3.5,2.2,2.19,0,0.64,Reach
328.363517874792,106.5197808131913,4.0,4.314280298756833,1.8055713396132667,3.749693659416719,1,0.834,Medium
306.7182871638436,110.46666977893206,5.0,2.606174351504757,1.4498953917536848,3.9139013776901033,1,0.862,Safe
331.17123218171884,116.83692872107103,2.0,2.8830641029987474,3.6118861923209757,3.260521062655695,1,0.871,Safe
301.0,118.0,4.0,5.0,2.8,3.49,1,0.875,Safe
297.84390213054667,94.40668002966011,4.0,3.3043216650944105,2.018909930948707,3.258139548071847,1,0.858,Safe
317.1385723975477,94.03488125436229,1.0,2.33701532602713,2.0354616335478077,3.8474906014273267,0,0.633,Reach
292.1202207983368,111.07669142105145,1.0,2.266489029555539,1.5051143895680925,2.5611203866074512,0,0.566,Reach
305.0,117.0,2.0,2.7,3.0,3.44,1,0.839,Medium
312.411569353986,95.90112563991957,5.0,4.6391257202437615,4.594794905805499,2.164008066181824,1,0.863,Safe
296.0,98.0,5.0,2.0,3.4,3.79,0,0.679,Medium
309.0,95.0,4.0,3.5,3.6,3.52,1,0.856,Safe
293.0,111.0,1.0,2.3,1.5,2.55,0,0.566,Reach
313.0,92.0,5.0,4.4,3.7,3.12,0,0.699,Medium
297.0,110.0,2.0,3.4,4.0,2.81,1,0.791,Medium
322.0,105.0,5.0,2.2,4.9,3.12,1,0.835,Medium
333.8890486100544,107.5997843287512,5.0,3.827978718913807,2.0840770368009145,3.912431908487331,1,0.916,Safe
317.7941202781916,100.85792582250586,2.0,3.2490759160695624,4.626609260686702,3.6683309230425776,1,0.89,Safe
311.8384349832315,109.73231861404878,3.0,4.1922099402242745,4.824899438350291,3.6105031424984046,1,0.886,Safe
334.0,113.0,4.0,5.0,2.3,2.33,0,0.728,Medium
321.0,110.0,3.0,1.7,1.7,2.61,0,0.598,Reach
295.00274165684056,105.91358906146084,3.0,1.1491449417991535,3.2195590549940283,2.9475457456876133,0,0.579,Reach
315.9216048636668,94.0008401565986,1.0,2.228019172399267,2.000499395642551,3.8164415213861194,0,0.633,Reach
313.1331386168805,119.1467243899445,3.0,4.573511567109178,2.4084317486693956,3.798766352113289,1,0.908,Safe
299.0,117.0,1.0,4.6,2.4,2.79,0,0.655,Medium
